account_id,customer_id,account_type,balance,account_open_date
ACC_0468,CID_0307,Current,761367.11,19-11-2018
ACC_0469,CID_0307,Demat,1081747.04,19-11-2018
ACC_0470,CID_0308,Saving,52423.12,12-04-2022
ACC_0471,CID_0309,Saving,199254.94,21-09-2019
ACC_0472,CID_0310,Saving,44492.79,28-02-2018
ACC_0473,CID_0310,Current,670472.49,28-02-2018
ACC_0474,CID_0310,Demat,91015.62,28-02-2018
ACC_0475,CID_0311,Saving,52792.64,25-05-2018
ACC_0476,CID_0311,Current,252130.4,25-05-2018
ACC_0477,CID_0311,Demat,1235554.6,25-05-2018
ACC_0478,CID_0312,Saving,185234.01,06-05-2018
ACC_0479,CID_0312,Current,924936.48,06-05-2018
ACC_0480,CID_0312,Demat,355895.78,06-05-2018
ACC_0481,CID_0313,Saving,29458.24,02-10-2024
ACC_0482,CID_0314,Saving,105057.04,18-04-2018
ACC_0483,CID_0315,Saving,57331.62,22-06-2022
ACC_0484,CID_0316,Saving,222895.6,06-07-2024
ACC_0485,CID_0317,Saving,121359.73,30-05-2022
ACC_0486,CID_0318,Fixed Deposit,2280404.45,06-11-2018
ACC_0487,CID_0319,Recurring Deposit,97883.31,23-01-2018
ACC_0488,CID_0320,Saving,84304.89,15-07-2018
ACC_0489,CID_0320,Current,33062.5,15-07-2018
ACC_0490,CID_0320,Demat,1139488.34,15-07-2018
ACC_0491,CID_0321,Recurring Deposit,229830.88,30-06-2018
ACC_0492,CID_0322,Saving,221659.04,07-12-2018
ACC_0493,CID_0322,Current,604032.35,07-12-2018
ACC_0494,CID_0322,Demat,1580146.2,07-12-2018
ACC_0495,CID_0323,Saving,42898.9,24-04-2025
ACC_0496,CID_0323,Current,970165.71,24-04-2025
ACC_0497,CID_0323,Demat,1710733.02,24-04-2025
ACC_0498,CID_0324,Saving,130681.31,22-03-2024
ACC_0499,CID_0324,Current,862336.85,22-03-2024
ACC_0500,CID_0324,Demat,436803,22-03-2024
ACC_0501,CID_0325,Saving,4118.71,06-04-2018
ACC_0502,CID_0325,Current,428682.26,06-04-2018
ACC_0503,CID_0325,Demat,1745833.95,06-04-2018
ACC_0504,CID_0326,Saving,223009.75,28-09-2018
ACC_0505,CID_0327,Saving,143638.35,30-06-2025
ACC_0506,CID_0327,Current,6072.5,30-06-2025
ACC_0507,CID_0327,Demat,1960467.16,30-06-2025
ACC_0508,CID_0328,Saving,192267.29,14-06-2021
ACC_0509,CID_0328,Current,34586.93,14-06-2021
ACC_0510,CID_0328,Demat,1064587.84,14-06-2021
ACC_0511,CID_0329,Saving,124073.62,04-06-2023
ACC_0512,CID_0330,Saving,173443.38,31-03-2018
ACC_0513,CID_0331,Saving,60146.07,24-12-2018
ACC_0514,CID_0332,Saving,167424.38,06-10-2018
ACC_0515,CID_0332,Current,162641.03,06-10-2018
ACC_0516,CID_0332,Demat,921269.26,06-10-2018
ACC_0517,CID_0333,Saving,244116.98,19-07-2018
ACC_0518,CID_0333,Current,464296.88,19-07-2018
ACC_0519,CID_0333,Demat,281554.71,19-07-2018
ACC_0520,CID_0334,Fixed Deposit,3137786.67,19-09-2022
ACC_0521,CID_0335,Recurring Deposit,193054.75,19-04-2024
ACC_0522,CID_0336,Saving,188345.56,25-09-2018
ACC_0523,CID_0337,Fixed Deposit,3940582.3,26-11-2018
ACC_0524,CID_0338,Saving,84255.82,06-12-2024
ACC_0525,CID_0339,Saving,91315.64,22-06-2025
ACC_0526,CID_0340,Saving,91714.92,20-08-2022
ACC_0527,CID_0341,Saving,91925.03,14-03-2018
ACC_0528,CID_0341,Current,648524.49,14-03-2018
ACC_0529,CID_0341,Demat,1411222.95,14-03-2018
ACC_0530,CID_0342,Saving,245322.28,09-05-2022
ACC_0531,CID_0343,Saving,162435.08,20-07-2018
ACC_0532,CID_0343,Current,737642.68,20-07-2018
ACC_0533,CID_0343,Demat,1505792.89,20-07-2018
ACC_0534,CID_0344,Saving,67205.78,10-03-2018
ACC_0535,CID_0345,Saving,86634.03,23-03-2018
ACC_0536,CID_0346,Saving,207475.18,24-10-2018
ACC_0537,CID_0346,Current,470693.69,24-10-2018
ACC_0538,CID_0346,Demat,1066149.44,24-10-2018
ACC_0539,CID_0347,Recurring Deposit,400152.03,20-02-2018
ACC_0540,CID_0348,Saving,22283.53,02-08-2021
ACC_0541,CID_0349,Fixed Deposit,393967.08,21-06-2018
ACC_0542,CID_0350,Saving,124334.02,07-07-2018
ACC_0543,CID_0351,Saving,6161.22,26-01-2019
ACC_0544,CID_0351,Current,417120.12,26-01-2019
ACC_0545,CID_0351,Demat,1366394.73,26-01-2019
ACC_0546,CID_0352,Saving,105322.43,17-08-2018
ACC_0547,CID_0353,Saving,5998.14,17-07-2018
ACC_0548,CID_0354,Saving,84301.4,18-06-2019
ACC_0549,CID_0354,Current,579125.9,18-06-2019
ACC_0550,CID_0354,Demat,1313242.2,18-06-2019
ACC_0551,CID_0355,Saving,132776.47,23-04-2018
ACC_0552,CID_0356,Saving,76368.54,10-04-2018
ACC_0553,CID_0356,Current,132822.3,10-04-2018
ACC_0554,CID_0356,Demat,1579749.78,10-04-2018
ACC_0555,CID_0357,Saving,242695.65,01-02-2018
ACC_0556,CID_0358,Saving,71453.32,09-05-2022
ACC_0557,CID_0359,Saving,134061.51,23-09-2025
ACC_0558,CID_0360,Saving,177173.73,29-10-2023
ACC_0559,CID_0360,Current,904806.44,29-10-2023
ACC_0560,CID_0360,Demat,1589942.27,29-10-2023
ACC_0561,CID_0361,Saving,79498.15,16-08-2018
ACC_0562,CID_0362,Saving,92733.2,04-11-2018
ACC_0563,CID_0362,Current,205950.21,04-11-2018
ACC_0564,CID_0362,Demat,1415733.09,04-11-2018
ACC_0565,CID_0363,Saving,135196.72,26-04-2018
ACC_0566,CID_0364,Saving,6718.84,07-10-2018
ACC_0567,CID_0365,Fixed Deposit,788705.8,11-04-2018
ACC_0568,CID_0366,Recurring Deposit,148482.88,06-06-2018
ACC_0569,CID_0367,Saving,37197.33,17-12-2019
ACC_0570,CID_0367,Current,565666.28,17-12-2019
ACC_0571,CID_0367,Demat,1814227.17,17-12-2019
ACC_0572,CID_0368,Saving,120005.82,16-06-2020
ACC_0573,CID_0369,Saving,29660.59,24-07-2025
ACC_0574,CID_0370,Saving,210298.79,07-11-2018
ACC_0575,CID_0370,Current,446526.72,07-11-2018
ACC_0576,CID_0370,Demat,189499.86,07-11-2018
ACC_0577,CID_0371,Saving,49189.86,25-03-2025
ACC_0578,CID_0372,Fixed Deposit,1396856.57,11-07-2022
ACC_0579,CID_0373,Saving,212438.12,28-01-2018
ACC_0580,CID_0373,Current,677386.32,28-01-2018
ACC_0581,CID_0373,Demat,1915459.28,28-01-2018
ACC_0582,CID_0374,Saving,122871.11,12-05-2018
ACC_0583,CID_0374,Current,603568.7,12-05-2018
ACC_0584,CID_0374,Demat,1025553.91,12-05-2018
ACC_0585,CID_0375,Saving,99690.72,05-02-2018
ACC_0586,CID_0375,Current,716247.81,05-02-2018
ACC_0587,CID_0375,Demat,858142.75,05-02-2018
ACC_0588,CID_0376,Saving,71520.27,10-04-2018
ACC_0589,CID_0376,Current,352003.68,10-04-2018
ACC_0590,CID_0376,Demat,1955159.64,10-04-2018
ACC_0591,CID_0377,Saving,182099.41,02-11-2018
ACC_0592,CID_0377,Current,444776.14,02-11-2018
ACC_0593,CID_0377,Demat,1985231.35,02-11-2018
ACC_0594,CID_0378,Fixed Deposit,4852099.76,03-09-2018
ACC_0595,CID_0379,Fixed Deposit,2993699.18,18-02-2018
ACC_0596,CID_0380,Saving,216947.69,12-04-2018
ACC_0597,CID_0381,Saving,240043.78,06-12-2025
ACC_0598,CID_0381,Current,756357.94,06-12-2025
ACC_0599,CID_0381,Demat,181454.32,06-12-2025
ACC_0600,CID_0382,Saving,44135.81,05-07-2025
ACC_0601,CID_0383,Fixed Deposit,693265.93,27-09-2018
ACC_0602,CID_0384,Saving,11037.11,30-06-2018
ACC_0603,CID_0385,Saving,123778.07,26-10-2018
ACC_0604,CID_0385,Current,740116.17,26-10-2018
ACC_0605,CID_0385,Demat,452917.84,26-10-2018
ACC_0606,CID_0386,Saving,75392.27,19-02-2025
ACC_0607,CID_0387,Saving,166645.41,08-08-2018
ACC_0608,CID_0388,Saving,172116.87,09-01-2018
ACC_0609,CID_0389,Recurring Deposit,247032.06,05-09-2018
ACC_0610,CID_0390,Saving,90759,21-05-2025
ACC_0611,CID_0391,Fixed Deposit,3143700.28,13-10-2018
ACC_0612,CID_0392,Saving,30336.13,10-05-2023
ACC_0613,CID_0392,Current,513013.34,10-05-2023
ACC_0614,CID_0392,Demat,1152651.05,10-05-2023
ACC_0615,CID_0393,Saving,15098.34,17-01-2018
ACC_0616,CID_0393,Current,320361.43,17-01-2018
ACC_0617,CID_0393,Demat,1757242.94,17-01-2018
ACC_0618,CID_0394,Saving,90610.28,08-05-2018
ACC_0619,CID_0395,Saving,72819.12,04-02-2018
ACC_0620,CID_0395,Current,530082.72,04-02-2018
ACC_0621,CID_0395,Demat,1872952.45,04-02-2018
ACC_0622,CID_0396,Saving,157193.47,11-03-2022
ACC_0623,CID_0396,Current,764924.69,11-03-2022
ACC_0624,CID_0396,Demat,1199531.16,11-03-2022
ACC_0625,CID_0397,Recurring Deposit,413584.18,27-03-2018
ACC_0626,CID_0398,Saving,171518.21,02-02-2018
ACC_0627,CID_0398,Current,688658.3,02-02-2018
ACC_0628,CID_0398,Demat,196187.65,02-02-2018
ACC_0629,CID_0399,Saving,36357.52,20-06-2023
ACC_0630,CID_0399,Current,137812.5,20-06-2023
ACC_0631,CID_0399,Demat,566428.43,20-06-2023
ACC_0632,CID_0400,Fixed Deposit,823515.42,19-08-2018
ACC_0633,CID_0401,Saving,47509.99,16-04-2018
ACC_0634,CID_0402,Fixed Deposit,2633007.6,20-06-2020
ACC_0635,CID_0403,Recurring Deposit,401487.56,12-05-2018
ACC_0636,CID_0404,Saving,204801.76,19-07-2025
ACC_0637,CID_0405,Saving,78237.58,23-10-2024
ACC_0638,CID_0406,Saving,110763.51,30-04-2023
ACC_0639,CID_0406,Current,987594.15,30-04-2023
ACC_0640,CID_0406,Demat,1048626.61,30-04-2023
ACC_0641,CID_0407,Saving,76518.72,03-12-2020
ACC_0642,CID_0407,Current,744715.76,03-12-2020
ACC_0643,CID_0407,Demat,241600.8,03-12-2020
ACC_0644,CID_0408,Saving,172167.77,09-05-2018
ACC_0645,CID_0409,Saving,20111.94,16-09-2018
ACC_0646,CID_0410,Saving,193785.73,04-06-2018
ACC_0647,CID_0410,Current,757576.7,04-06-2018
ACC_0648,CID_0410,Demat,89821.3,04-06-2018
ACC_0649,CID_0411,Saving,165117.32,15-10-2022
ACC_0650,CID_0411,Current,593583,15-10-2022
ACC_0651,CID_0411,Demat,940819.27,15-10-2022
ACC_0652,CID_0412,Saving,3062.96,27-06-2018
ACC_0653,CID_0413,Saving,150647.1,21-08-2025
ACC_0654,CID_0413,Current,588015.44,21-08-2025
ACC_0655,CID_0413,Demat,404048.73,21-08-2025
ACC_0656,CID_0414,Saving,186676.4,14-01-2018
ACC_0657,CID_0415,Saving,213856.95,20-10-2018
ACC_0658,CID_0416,Recurring Deposit,50453.74,29-04-2018
ACC_0659,CID_0417,Saving,54641.02,11-11-2018
ACC_0660,CID_0417,Current,192355.97,11-11-2018
ACC_0661,CID_0417,Demat,567304.3,11-11-2018
ACC_0662,CID_0418,Saving,53896.84,09-04-2021
ACC_0663,CID_0419,Saving,147550.45,25-08-2018
ACC_0664,CID_0420,Saving,89028.18,30-05-2018
ACC_0665,CID_0421,Saving,102190.7,22-10-2018
ACC_0666,CID_0422,Saving,28023.88,14-06-2018
ACC_0667,CID_0422,Current,136776.46,14-06-2018
ACC_0668,CID_0422,Demat,1525735.99,14-06-2018
ACC_0669,CID_0423,Saving,82364.79,13-03-2021
ACC_0670,CID_0424,Saving,114507.97,01-02-2018
ACC_0671,CID_0425,Saving,138702.01,13-11-2023
ACC_0672,CID_0426,Saving,214265.05,27-03-2018
ACC_0673,CID_0426,Current,894859.89,27-03-2018
ACC_0674,CID_0426,Demat,1605860.62,27-03-2018
ACC_0675,CID_0427,Recurring Deposit,246332.54,15-04-2018
ACC_0676,CID_0428,Saving,130904.26,26-07-2021
ACC_0677,CID_0429,Saving,99005.46,27-07-2018
ACC_0678,CID_0430,Fixed Deposit,4889488.11,18-08-2021
ACC_0679,CID_0431,Saving,84988.6,06-12-2018
ACC_0680,CID_0432,Saving,106463.7,03-10-2018
ACC_0681,CID_0433,Recurring Deposit,291377.39,26-02-2022
ACC_0682,CID_0434,Saving,119218.66,26-02-2026
ACC_0683,CID_0435,Saving,128097.92,14-11-2018
ACC_0684,CID_0435,Current,148226.73,14-11-2018
ACC_0685,CID_0435,Demat,911996.31,14-11-2018
ACC_0686,CID_0436,Saving,124569.81,06-07-2020
ACC_0687,CID_0437,Saving,25351.05,01-09-2018
ACC_0688,CID_0437,Current,53799.57,01-09-2018
ACC_0689,CID_0437,Demat,141116.2,01-09-2018
ACC_0690,CID_0438,Saving,151343.69,01-08-2023
ACC_0691,CID_0439,Saving,24535.24,17-10-2018
ACC_0692,CID_0440,Saving,130227.25,10-11-2021
ACC_0693,CID_0440,Current,492695.33,10-11-2021
ACC_0694,CID_0440,Demat,934713.55,10-11-2021
ACC_0695,CID_0441,Saving,122817.46,02-03-2018
ACC_0696,CID_0441,Current,262403.61,02-03-2018
ACC_0697,CID_0441,Demat,690513.22,02-03-2018
ACC_0698,CID_0442,Fixed Deposit,167676.63,25-05-2018
ACC_0699,CID_0443,Saving,112803.82,09-08-2018
ACC_0700,CID_0443,Current,853021.41,09-08-2018
ACC_0701,CID_0443,Demat,887899.51,09-08-2018
ACC_0702,CID_0444,Saving,139388.3,20-03-2022
ACC_0703,CID_0445,Saving,123124.16,06-09-2018
ACC_0704,CID_0445,Current,135353.75,06-09-2018
ACC_0705,CID_0445,Demat,1432867.76,06-09-2018
ACC_0706,CID_0446,Saving,168918.63,05-10-2018
ACC_0707,CID_0446,Current,660418.51,05-10-2018
ACC_0708,CID_0446,Demat,1372321.46,05-10-2018
ACC_0709,CID_0447,Recurring Deposit,78999.17,04-09-2018
ACC_0710,CID_0448,Saving,123925.44,28-11-2018
ACC_0711,CID_0448,Current,970899.89,28-11-2018
ACC_0712,CID_0448,Demat,1235794.65,28-11-2018
ACC_0713,CID_0449,Saving,147820.62,10-03-2018
ACC_0714,CID_0450,Saving,202483.58,10-07-2018
ACC_0715,CID_0451,Fixed Deposit,1712870.06,01-03-2022
ACC_0716,CID_0452,Saving,247990.41,12-07-2020
ACC_0717,CID_0453,Recurring Deposit,124559.35,08-04-2018
ACC_0718,CID_0454,Saving,172153.82,17-04-2018
ACC_0719,CID_0455,Saving,134834.99,28-07-2018
ACC_0720,CID_0456,Saving,215910.45,09-07-2024
ACC_0721,CID_0457,Saving,5590.37,21-03-2025
ACC_0722,CID_0458,Fixed Deposit,1894910.59,02-07-2018
ACC_0723,CID_0459,Saving,24882.56,04-11-2018
ACC_0724,CID_0459,Current,488870.26,04-11-2018
ACC_0725,CID_0459,Demat,1383273.61,04-11-2018
ACC_0726,CID_0460,Saving,191343.52,22-02-2018
ACC_0727,CID_0461,Saving,242372.22,16-10-2018
ACC_0728,CID_0462,Recurring Deposit,393787.65,03-04-2019
ACC_0729,CID_0463,Saving,74681.41,13-06-2018
ACC_0730,CID_0464,Saving,56858.55,18-01-2023
ACC_0731,CID_0464,Current,743145.14,18-01-2023
ACC_0732,CID_0464,Demat,188455.88,18-01-2023
ACC_0733,CID_0465,Saving,17283.81,11-04-2018
ACC_0734,CID_0466,Saving,52829.92,31-07-2018
ACC_0735,CID_0466,Current,795856.1,31-07-2018
ACC_0736,CID_0466,Demat,1304815.94,31-07-2018
ACC_0737,CID_0467,Saving,166032.45,14-01-2023
ACC_0738,CID_0468,Saving,156428.49,18-04-2018
ACC_0739,CID_0469,Recurring Deposit,440567.39,15-02-2022
ACC_0740,CID_0470,Fixed Deposit,2888448.04,30-07-2018
ACC_0741,CID_0471,Recurring Deposit,234180.36,25-06-2023
ACC_0742,CID_0472,Recurring Deposit,384790.46,22-02-2023
ACC_0743,CID_0473,Recurring Deposit,261612.52,19-04-2021
ACC_0744,CID_0474,Saving,186735.16,25-04-2018
ACC_0745,CID_0475,Saving,207638.49,15-03-2018
ACC_0746,CID_0476,Saving,211568.76,26-07-2018
ACC_0747,CID_0476,Current,267667.82,26-07-2018
ACC_0748,CID_0476,Demat,577653.97,26-07-2018
ACC_0749,CID_0477,Saving,150507.45,28-05-2020
ACC_0750,CID_0477,Current,406460.07,28-05-2020
ACC_0751,CID_0477,Demat,231549.36,28-05-2020
ACC_0752,CID_0478,Recurring Deposit,155959.74,05-07-2018
ACC_0753,CID_0479,Saving,226461.08,13-10-2018
ACC_0754,CID_0480,Saving,34539.44,13-02-2018
ACC_0755,CID_0480,Current,259138.45,13-02-2018
ACC_0756,CID_0480,Demat,1608058.67,13-02-2018
ACC_0757,CID_0481,Saving,161251.31,12-12-2018
ACC_0758,CID_0481,Current,43190.14,12-12-2018
ACC_0759,CID_0481,Demat,1446335.63,12-12-2018
ACC_0760,CID_0482,Saving,78819.24,25-09-2022
ACC_0761,CID_0483,Recurring Deposit,448489.85,14-03-2025
ACC_0762,CID_0484,Fixed Deposit,3623929.92,26-11-2018
ACC_0763,CID_0485,Saving,125312.01,10-01-2018
ACC_0764,CID_0486,Saving,207330.9,25-10-2024
ACC_0765,CID_0487,Fixed Deposit,1198003.51,19-02-2018
ACC_0766,CID_0488,Saving,208167.37,21-05-2018
ACC_0767,CID_0488,Current,737499.12,21-05-2018
ACC_0768,CID_0488,Demat,1612654.01,21-05-2018
ACC_0769,CID_0489,Saving,44200.99,21-11-2018
ACC_0770,CID_0490,Saving,147575.5,28-02-2018
ACC_0771,CID_0491,Recurring Deposit,57367.71,28-05-2018
ACC_0772,CID_0492,Saving,170843.24,27-08-2018
ACC_0773,CID_0492,Current,963352.02,27-08-2018
ACC_0774,CID_0492,Demat,1759469.91,27-08-2018
ACC_0775,CID_0493,Recurring Deposit,410861.32,09-05-2018
ACC_0776,CID_0494,Saving,151650.78,21-04-2025
ACC_0777,CID_0494,Current,841631.49,21-04-2025
ACC_0778,CID_0494,Demat,1326135.75,21-04-2025
ACC_0779,CID_0495,Saving,63619.23,03-11-2021
ACC_0780,CID_0496,Fixed Deposit,1820646.94,02-05-2019
ACC_0781,CID_0497,Saving,216804.76,30-12-2018
ACC_0782,CID_0497,Current,857789.49,30-12-2018
ACC_0783,CID_0497,Demat,779999.67,30-12-2018
ACC_0784,CID_0498,Saving,205765.58,01-10-2018
ACC_0785,CID_0499,Recurring Deposit,80953.39,20-09-2018
ACC_0786,CID_0500,Fixed Deposit,3836037.09,12-02-2018
ACC_0787,CID_0501,Fixed Deposit,4117756.92,23-02-2018
ACC_0788,CID_0502,Saving,210370.28,13-07-2021
ACC_0789,CID_0503,Saving,65612.03,29-06-2023
ACC_0790,CID_0504,Saving,150727.93,26-05-2021
ACC_0791,CID_0505,Recurring Deposit,381225.75,03-03-2018
ACC_0792,CID_0506,Recurring Deposit,395718.64,14-02-2018
ACC_0793,CID_0507,Saving,76734.11,06-03-2018
ACC_0794,CID_0508,Saving,129333.29,27-06-2018
ACC_0795,CID_0509,Saving,148707.02,31-12-2023
ACC_0796,CID_0509,Current,410905.89,31-12-2023
ACC_0797,CID_0509,Demat,1879139.35,31-12-2023
ACC_0798,CID_0510,Recurring Deposit,131079.26,04-08-2024
ACC_0799,CID_0511,Saving,21557.54,07-12-2022
ACC_0800,CID_0512,Recurring Deposit,472433.82,29-10-2018
ACC_0801,CID_0513,Saving,237053.25,19-06-2018
ACC_0802,CID_0513,Current,923189.24,19-06-2018
ACC_0803,CID_0513,Demat,1295977.85,19-06-2018
ACC_0804,CID_0514,Saving,115875.01,04-05-2025
ACC_0805,CID_0515,Saving,42604.61,09-02-2024
ACC_0806,CID_0515,Current,401633.88,09-02-2024
ACC_0807,CID_0515,Demat,860662.22,09-02-2024
ACC_0808,CID_0516,Recurring Deposit,85891.32,31-12-2018
ACC_0809,CID_0517,Recurring Deposit,218144.21,26-04-2018
ACC_0810,CID_0518,Saving,30068.83,01-02-2018
ACC_0811,CID_0518,Current,713850.15,01-02-2018
ACC_0812,CID_0518,Demat,385135.61,01-02-2018
ACC_0813,CID_0519,Saving,123794.96,28-09-2021
ACC_0814,CID_0519,Current,131069.13,28-09-2021
ACC_0815,CID_0519,Demat,1713393.77,28-09-2021
ACC_0816,CID_0520,Saving,169458.57,26-06-2023
ACC_0817,CID_0521,Fixed Deposit,153577.85,01-03-2018
ACC_0818,CID_0522,Saving,62455.33,09-11-2018
ACC_0819,CID_0523,Saving,114811.95,09-07-2019
ACC_0820,CID_0523,Current,11309.92,09-07-2019
ACC_0821,CID_0523,Demat,270743.85,09-07-2019
ACC_0822,CID_0524,Saving,178477.32,01-12-2018
ACC_0823,CID_0525,Saving,139471.49,01-10-2018
ACC_0824,CID_0526,Saving,59092.94,19-11-2025
ACC_0825,CID_0526,Current,908318.31,19-11-2025
ACC_0826,CID_0526,Demat,1993495.18,19-11-2025
ACC_0827,CID_0527,Fixed Deposit,36751.32,13-10-2021
ACC_0828,CID_0528,Saving,98976.86,18-07-2018
ACC_0829,CID_0529,Saving,145331.48,05-01-2025
ACC_0830,CID_0530,Saving,85124.6,19-04-2018
ACC_0831,CID_0531,Saving,132840.74,05-01-2018
ACC_0832,CID_0532,Saving,244639.89,04-03-2018
ACC_0833,CID_0533,Saving,107806.46,10-10-2021
ACC_0834,CID_0534,Recurring Deposit,132615.21,10-08-2023
ACC_0835,CID_0535,Saving,41663.46,08-01-2025
ACC_0836,CID_0535,Current,737132.37,08-01-2025
ACC_0837,CID_0535,Demat,985093.19,08-01-2025
ACC_0838,CID_0536,Recurring Deposit,318689.44,05-02-2025
ACC_0839,CID_0537,Saving,37580.89,28-03-2018
ACC_0840,CID_0537,Current,230630.69,28-03-2018
ACC_0841,CID_0537,Demat,76545.19,28-03-2018
ACC_0842,CID_0538,Saving,117049.64,01-11-2020
ACC_0843,CID_0538,Current,116908.02,01-11-2020
ACC_0844,CID_0538,Demat,1790874.56,01-11-2020
ACC_0845,CID_0539,Saving,177402.77,26-11-2018
ACC_0846,CID_0540,Saving,180081.11,22-01-2018
ACC_0847,CID_0541,Saving,217109.19,14-03-2018
ACC_0848,CID_0542,Saving,68561.49,27-10-2021
ACC_0849,CID_0543,Recurring Deposit,485842.05,06-10-2018
ACC_0850,CID_0544,Saving,19670.45,19-01-2018
ACC_0851,CID_0545,Fixed Deposit,139551.22,12-02-2018
ACC_0852,CID_0546,Saving,147789.46,12-02-2018
ACC_0853,CID_0547,Saving,7704.19,02-02-2018
ACC_0854,CID_0548,Recurring Deposit,314550.01,17-10-2019
ACC_0855,CID_0549,Saving,242457.74,05-10-2019
ACC_0856,CID_0550,Saving,183020.53,01-03-2018
ACC_0857,CID_0551,Saving,215888.07,28-09-2018
ACC_0858,CID_0551,Current,801756.4,28-09-2018
ACC_0859,CID_0551,Demat,569493.25,28-09-2018
ACC_0860,CID_0552,Saving,237999.1,10-04-2018
ACC_0861,CID_0552,Current,382009.54,10-04-2018
ACC_0862,CID_0552,Demat,800722.7,10-04-2018
ACC_0863,CID_0553,Recurring Deposit,45504.97,17-04-2022
ACC_0864,CID_0554,Saving,194983.39,18-09-2018
ACC_0865,CID_0554,Current,285650.95,18-09-2018
ACC_0866,CID_0554,Demat,1506354.34,18-09-2018
ACC_0867,CID_0555,Saving,200374.56,15-09-2018
ACC_0868,CID_0556,Saving,166547.31,15-07-2018
ACC_0869,CID_0557,Saving,221410.55,26-06-2018
ACC_0870,CID_0558,Recurring Deposit,46020.95,18-08-2018
ACC_0871,CID_0559,Saving,46995.78,08-10-2018
ACC_0872,CID_0559,Current,631055.57,08-10-2018
ACC_0873,CID_0559,Demat,190430.18,08-10-2018
ACC_0874,CID_0560,Recurring Deposit,324157.7,26-05-2018
ACC_0875,CID_0561,Saving,131407.11,15-09-2018
ACC_0876,CID_0562,Saving,200485.4,23-10-2018
ACC_0877,CID_0563,Saving,75451.96,13-11-2018
ACC_0878,CID_0564,Saving,74222.67,05-08-2018
ACC_0879,CID_0564,Current,48680.55,05-08-2018
ACC_0880,CID_0564,Demat,157682.38,05-08-2018
ACC_0881,CID_0565,Saving,127907.57,10-02-2021
ACC_0882,CID_0566,Saving,165383.39,04-06-2018
ACC_0883,CID_0566,Current,568909.73,04-06-2018
ACC_0884,CID_0566,Demat,510493.76,04-06-2018
ACC_0885,CID_0567,Recurring Deposit,9118.08,01-11-2018
ACC_0886,CID_0568,Fixed Deposit,4216120.02,10-01-2018
ACC_0887,CID_0569,Saving,219250.46,21-12-2023
ACC_0888,CID_0570,Recurring Deposit,378919.78,04-03-2018
ACC_0889,CID_0571,Saving,241696.55,13-02-2023
ACC_0890,CID_0572,Saving,20016.02,25-02-2018
ACC_0891,CID_0572,Current,982204,25-02-2018
ACC_0892,CID_0572,Demat,522338.76,25-02-2018
ACC_0893,CID_0573,Saving,4969.85,13-10-2023
ACC_0894,CID_0574,Saving,119541.41,19-04-2018
ACC_0895,CID_0575,Recurring Deposit,243874.52,10-09-2021
ACC_0896,CID_0576,Recurring Deposit,481607.66,03-02-2018
ACC_0897,CID_0577,Saving,3962.04,19-12-2018
ACC_0898,CID_0578,Saving,242644.83,11-08-2020
ACC_0899,CID_0578,Current,859153.02,11-08-2020
ACC_0900,CID_0578,Demat,422412.81,11-08-2020
ACC_0901,CID_0579,Saving,210601.38,29-07-2019
ACC_0902,CID_0580,Saving,116124.68,07-12-2018
ACC_0903,CID_0581,Saving,225652.63,28-06-2018
ACC_0904,CID_0582,Saving,112654.31,30-07-2018
ACC_0905,CID_0583,Saving,208542.71,13-08-2018
ACC_0906,CID_0584,Saving,26114.55,06-03-2018
ACC_0907,CID_0584,Current,847781.9,06-03-2018
ACC_0908,CID_0584,Demat,866416.97,06-03-2018
ACC_0909,CID_0585,Recurring Deposit,365808.19,14-07-2021
ACC_0910,CID_0586,Saving,128582.25,08-12-2018
ACC_0911,CID_0587,Fixed Deposit,2444628.46,20-04-2025
ACC_0912,CID_0588,Saving,105790.13,20-02-2018
ACC_0913,CID_0589,Saving,162250.92,05-06-2018
ACC_0914,CID_0590,Recurring Deposit,323443.73,06-02-2018
ACC_0915,CID_0591,Saving,5691.33,14-10-2018
ACC_0916,CID_0591,Current,288722.77,14-10-2018
ACC_0917,CID_0591,Demat,388441.59,14-10-2018
ACC_0918,CID_0592,Saving,147120.85,17-03-2018
ACC_0919,CID_0593,Recurring Deposit,328822.11,22-02-2024
ACC_0920,CID_0594,Saving,177990.6,20-03-2021
ACC_0921,CID_0594,Current,959843.56,20-03-2021
ACC_0922,CID_0594,Demat,1666996.09,20-03-2021
ACC_0923,CID_0595,Saving,90383.76,23-06-2021
ACC_0924,CID_0595,Current,472852.52,23-06-2021
ACC_0925,CID_0595,Demat,1942028.57,23-06-2021
ACC_0926,CID_0596,Saving,70973.08,25-08-2018
ACC_0927,CID_0596,Current,749505.05,25-08-2018
ACC_0928,CID_0596,Demat,1335777.62,25-08-2018
ACC_0929,CID_0597,Saving,39500.37,26-11-2018
