transaction_id,account_id,transaction_type,amount,transaction_date,payment_method
TRN_00379,ACC_4115,Deposits,165381.77,11-06-2022,IMPS
TRN_00380,ACC_4791,Deposits,163006.22,26-04-2023,Cash
TRN_00381,ACC_2295,Deposits,35462.37,04-08-2025,UPI
TRN_00382,ACC_3849,Deposits,50944.8,30-12-2025,Debit Card
TRN_00383,ACC_7830,Deposits,41647.66,31-01-2022,Debit Card
TRN_00384,ACC_6653,Deposits,35518.62,02-06-2022,UPI
TRN_00385,ACC_4399,Interest Payment,3935.51,30-01-2023,Credit Card
TRN_00386,ACC_3061,Deposits,31666.4,24-02-2022,Cash
TRN_00387,ACC_4664,Deposits,118156.17,10-09-2025,Debit Card
TRN_00388,ACC_7409,Transfers,73447.78,22-05-2025,Credit Card
TRN_00389,ACC_3576,Transfers,13019.02,02-12-2023,Cash
TRN_00390,ACC_6495,Deposits,8115.64,26-08-2022,Debit Card
TRN_00391,ACC_2796,Interest Payment,98778.54,23-03-2023,IMPS
TRN_00392,ACC_1185,Deposits,171029.5,18-07-2022,Debit Card
TRN_00393,ACC_4090,Transfers,10875.14,05-09-2022,UPI
TRN_00394,ACC_1419,Transfers,3598.77,22-03-2023,UPI
TRN_00395,ACC_6834,Interest Payment,99878.09,19-05-2022,Net Banking
TRN_00396,ACC_3670,Withdrawals,133030.53,19-08-2025,Net Banking
TRN_00397,ACC_4638,Interest Payment,23284.13,25-10-2024,UPI
TRN_00398,ACC_234,Withdrawals,26504.3,27-03-2022,Net Banking
TRN_00399,ACC_2469,Transfers,64276.39,20-08-2025,UPI
TRN_00400,ACC_5175,Deposits,159857.62,12-01-2022,Net Banking
TRN_00401,ACC_3923,Deposits,18404.31,27-08-2022,Debit Card
TRN_00402,ACC_3540,Interest Payment,92221.86,21-05-2023,UPI
TRN_00403,ACC_5545,Withdrawals,57339.68,01-03-2023,Debit Card
TRN_00404,ACC_3294,Withdrawals,52795.04,02-02-2025,Credit Card
TRN_00405,ACC_4508,Deposits,25839.2,24-01-2023,UPI
TRN_00406,ACC_5689,Withdrawals,171210.84,30-11-2023,UPI
TRN_00407,ACC_2250,Withdrawals,182896.78,12-10-2022,Credit Card
TRN_00408,ACC_1802,Deposits,95300.85,10-01-2023,Cash
TRN_00409,ACC_3018,Deposits,109411.86,06-05-2022,IMPS
TRN_00410,ACC_3286,Interest Payment,143516.36,02-06-2025,Net Banking
TRN_00411,ACC_467,Interest Payment,69160.07,15-01-2024,UPI
TRN_00412,ACC_3600,Interest Payment,107211.51,21-11-2024,IMPS
TRN_00413,ACC_2186,Withdrawals,91087.38,18-04-2023,Credit Card
TRN_00414,ACC_7651,Deposits,58012.07,21-01-2024,IMPS
TRN_00415,ACC_2431,Deposits,140675.49,30-05-2024,Cash
TRN_00416,ACC_6432,Deposits,41243.99,29-10-2025,IMPS
TRN_00417,ACC_488,Transfers,2256.99,04-11-2023,Cash
TRN_00418,ACC_5269,Deposits,189036.72,12-03-2024,Debit Card
TRN_00419,ACC_7253,Deposits,104576.15,14-09-2024,Credit Card
TRN_00420,ACC_3168,Withdrawals,9611.34,21-07-2024,Net Banking
TRN_00421,ACC_3236,Deposits,78242.35,10-12-2025,Net Banking
TRN_00422,ACC_7380,Withdrawals,45102.66,21-04-2022,UPI
TRN_00423,ACC_2231,Withdrawals,138156.95,22-11-2025,UPI
TRN_00424,ACC_1747,Deposits,80881.18,12-01-2025,UPI
TRN_00425,ACC_6065,Interest Payment,14755.69,24-06-2023,Credit Card
TRN_00426,ACC_3501,Transfers,149113.64,19-01-2025,IMPS
TRN_00427,ACC_7493,Transfers,126576.37,03-10-2022,Credit Card
TRN_00428,ACC_1733,Deposits,76098.01,03-12-2022,IMPS
TRN_00429,ACC_6216,Withdrawals,80682.03,28-08-2023,IMPS
TRN_00430,ACC_6897,Interest Payment,140504.28,16-08-2022,Cash
TRN_00431,ACC_1644,Deposits,27152.35,08-08-2023,IMPS
TRN_00432,ACC_6787,Interest Payment,100309.54,19-10-2022,Net Banking
TRN_00433,ACC_1051,Interest Payment,139313.4,30-04-2024,UPI
TRN_00434,ACC_1121,Deposits,193433.19,04-08-2023,Credit Card
TRN_00435,ACC_5323,Transfers,82670.57,17-04-2025,Cash
TRN_00436,ACC_5592,Deposits,194346.95,05-11-2024,Cash
TRN_00437,ACC_5331,Interest Payment,158394.06,15-03-2025,Debit Card
TRN_00438,ACC_7489,Withdrawals,111181.12,12-03-2025,Net Banking
TRN_00439,ACC_1163,Deposits,170938.86,09-11-2025,Debit Card
TRN_00440,ACC_6075,Interest Payment,160218.49,27-09-2022,Net Banking
TRN_00441,ACC_2951,Deposits,28400.34,22-09-2024,Cash
TRN_00442,ACC_6761,Withdrawals,102376.17,03-10-2024,Credit Card
TRN_00443,ACC_4673,Withdrawals,135556.73,02-06-2025,Cash
TRN_00444,ACC_7509,Transfers,61613.58,11-12-2023,UPI
TRN_00445,ACC_2348,Withdrawals,97392.09,21-11-2023,IMPS
TRN_00446,ACC_1036,Interest Payment,131605.71,16-04-2025,UPI
TRN_00447,ACC_2696,Withdrawals,120751.16,21-06-2023,UPI
TRN_00448,ACC_3081,Deposits,88432.37,30-04-2025,Credit Card
TRN_00449,ACC_7000,Deposits,188253.38,23-08-2025,Debit Card
TRN_00450,ACC_4323,Deposits,38510.1,06-07-2024,Credit Card
TRN_00451,ACC_1239,Withdrawals,58480.79,20-06-2022,Credit Card
TRN_00452,ACC_5652,Withdrawals,134430.77,14-01-2024,Net Banking
TRN_00453,ACC_2355,Deposits,193251.1,28-04-2024,Net Banking
TRN_00454,ACC_1233,Withdrawals,192590,07-06-2024,Cash
TRN_00455,ACC_5416,Deposits,148544.66,15-01-2022,Cash
TRN_00456,ACC_137,Withdrawals,89812.88,20-08-2023,Debit Card
TRN_00457,ACC_7464,Interest Payment,171887.79,03-08-2023,IMPS
TRN_00458,ACC_2441,Deposits,58671.77,03-02-2022,Net Banking
TRN_00459,ACC_3308,Deposits,107828.08,12-03-2022,Cash
TRN_00460,ACC_3559,Deposits,199614.43,05-07-2025,Credit Card
TRN_00461,ACC_3905,Transfers,35085.02,13-01-2023,Net Banking
TRN_00462,ACC_500,Interest Payment,182270.95,18-12-2022,Cash
TRN_00463,ACC_6132,Deposits,69963.29,17-09-2025,IMPS
TRN_00464,ACC_395,Deposits,34693.87,28-12-2024,IMPS
TRN_00465,ACC_3533,Deposits,25861.76,08-10-2025,Credit Card
TRN_00466,ACC_6627,Transfers,112683.95,01-05-2025,Debit Card
TRN_00467,ACC_4630,Deposits,85839.25,08-04-2025,Debit Card
TRN_00468,ACC_1621,Deposits,129358.55,15-03-2025,Credit Card
TRN_00469,ACC_2463,Withdrawals,25402.58,26-03-2025,Cash
TRN_00470,ACC_5496,Deposits,21655.61,09-11-2023,Cash
TRN_00471,ACC_5117,Withdrawals,14058.01,25-12-2023,UPI
TRN_00472,ACC_3552,Deposits,60049.62,19-11-2023,Net Banking
TRN_00473,ACC_7732,Deposits,175035.34,07-12-2023,Debit Card
TRN_00474,ACC_5795,Interest Payment,191881.7,03-08-2022,UPI
TRN_00475,ACC_2384,Withdrawals,38505.89,08-06-2023,Debit Card
TRN_00476,ACC_4975,Transfers,1451.06,28-06-2024,Cash
TRN_00477,ACC_2691,Deposits,33662.05,19-02-2025,Debit Card
TRN_00478,ACC_1456,Deposits,184312.19,24-07-2022,Credit Card
TRN_00479,ACC_3413,Deposits,110546.52,08-02-2023,Net Banking
TRN_00480,ACC_2645,Transfers,30763.27,17-06-2024,Debit Card
TRN_00481,ACC_2629,Transfers,95209.78,18-09-2024,UPI
TRN_00482,ACC_1933,Withdrawals,155276.45,18-03-2024,Cash
TRN_00483,ACC_2241,Deposits,156758.14,22-03-2022,Credit Card
TRN_00484,ACC_3426,Transfers,5476.74,23-10-2024,UPI
TRN_00485,ACC_5341,Deposits,6535,21-10-2022,IMPS
TRN_00486,ACC_1746,Deposits,186338.01,04-10-2024,Credit Card
TRN_00487,ACC_5663,Deposits,137342.6,08-01-2025,Cash
TRN_00488,ACC_3203,Deposits,72607.05,29-07-2022,Cash
TRN_00489,ACC_5018,Deposits,50908.55,28-06-2024,Cash
TRN_00490,ACC_996,Deposits,102650.36,02-08-2022,Debit Card
TRN_00491,ACC_5164,Transfers,71073.29,12-06-2024,IMPS
TRN_00492,ACC_1597,Deposits,50643.31,22-06-2022,UPI
TRN_00493,ACC_5003,Interest Payment,176831.21,16-01-2023,UPI
TRN_00494,ACC_166,Withdrawals,198470.22,05-02-2023,UPI
TRN_00495,ACC_3328,Transfers,158547.93,21-12-2024,Credit Card
TRN_00496,ACC_1513,Deposits,196031.55,25-01-2023,IMPS
TRN_00497,ACC_1232,Interest Payment,42501.62,13-04-2025,IMPS
TRN_00498,ACC_7596,Deposits,15320.1,28-04-2022,UPI
TRN_00499,ACC_6347,Interest Payment,106180.57,09-10-2023,Debit Card
TRN_00500,ACC_3135,Withdrawals,171829.64,18-08-2022,UPI
TRN_00501,ACC_5187,Withdrawals,45803.42,31-03-2025,UPI
TRN_00502,ACC_3092,Deposits,152721.92,23-02-2024,UPI
TRN_00503,ACC_6288,Deposits,37327.24,18-09-2022,Debit Card
TRN_00504,ACC_6540,Withdrawals,61943.79,18-09-2022,Cash
TRN_00505,ACC_4005,Deposits,77461.61,22-07-2024,Net Banking
TRN_00506,ACC_986,Deposits,87719.01,17-06-2025,UPI
TRN_00507,ACC_320,Interest Payment,185698.76,29-04-2025,Cash
TRN_00508,ACC_2951,Interest Payment,141652.58,14-08-2025,Net Banking
TRN_00509,ACC_2615,Transfers,61371.28,28-01-2025,Cash
TRN_00510,ACC_7886,Transfers,195781.77,24-02-2025,Debit Card
TRN_00511,ACC_7457,Deposits,74377.72,08-07-2023,Cash
TRN_00512,ACC_2063,Deposits,91583.81,12-04-2024,IMPS
TRN_00513,ACC_1488,Interest Payment,150260.33,08-06-2022,Net Banking
TRN_00514,ACC_1967,Deposits,27402.57,31-07-2022,UPI
TRN_00515,ACC_5959,Deposits,10019.39,02-01-2022,Cash
TRN_00516,ACC_7564,Withdrawals,58717.47,11-09-2022,Cash
TRN_00517,ACC_1430,Transfers,53207.11,06-07-2023,Debit Card
TRN_00518,ACC_496,Transfers,168599.49,29-01-2025,Net Banking
TRN_00519,ACC_5205,Interest Payment,740.9,12-01-2025,UPI
TRN_00520,ACC_433,Deposits,114569.49,26-02-2024,Debit Card
TRN_00521,ACC_2232,Transfers,124894.14,13-01-2025,Cash
TRN_00522,ACC_6648,Transfers,33460.69,05-06-2022,UPI
TRN_00523,ACC_1279,Transfers,41856.57,30-06-2022,Cash
TRN_00524,ACC_7669,Transfers,145104.73,07-08-2022,Net Banking
TRN_00525,ACC_1255,Interest Payment,194683.68,18-08-2024,Cash
TRN_00526,ACC_6539,Transfers,109484.32,26-06-2025,Debit Card
TRN_00527,ACC_839,Transfers,190878.64,14-07-2025,IMPS
TRN_00528,ACC_540,Deposits,17873.68,27-03-2022,IMPS
TRN_00529,ACC_4117,Withdrawals,185462.67,15-09-2022,Debit Card
TRN_00530,ACC_509,Interest Payment,3910.85,28-10-2025,Credit Card
TRN_00531,ACC_7088,Transfers,105152.78,01-03-2025,IMPS
TRN_00532,ACC_7437,Deposits,186126.08,30-05-2023,Cash
TRN_00533,ACC_6637,Deposits,165694.96,20-03-2023,IMPS
TRN_00534,ACC_3302,Interest Payment,61052.06,03-05-2022,Net Banking
TRN_00535,ACC_649,Withdrawals,62378.94,26-03-2022,UPI
TRN_00536,ACC_1995,Transfers,161335.83,22-02-2023,Net Banking
TRN_00537,ACC_1787,Deposits,189770.98,24-12-2024,Net Banking
TRN_00538,ACC_6165,Withdrawals,89239.95,02-08-2022,IMPS
TRN_00539,ACC_2684,Transfers,65677.68,18-01-2022,Cash
TRN_00540,ACC_7035,Deposits,178713.86,24-09-2023,IMPS
TRN_00541,ACC_3454,Interest Payment,76348.82,21-01-2025,Net Banking
TRN_00542,ACC_5599,Deposits,199391.18,25-10-2023,Credit Card
TRN_00543,ACC_3821,Deposits,94308.95,21-04-2022,Net Banking
TRN_00544,ACC_3833,Deposits,23974.01,27-06-2024,IMPS
TRN_00545,ACC_3107,Interest Payment,1187.64,26-01-2023,Cash
TRN_00546,ACC_6430,Deposits,45573.62,14-11-2023,UPI
TRN_00547,ACC_605,Deposits,150554.72,11-01-2022,Debit Card
TRN_00548,ACC_7311,Deposits,157070.31,30-12-2023,IMPS
TRN_00549,ACC_5562,Transfers,144525.43,03-01-2024,IMPS
TRN_00550,ACC_5555,Withdrawals,166226.88,27-11-2022,Credit Card
TRN_00551,ACC_2248,Transfers,183698.24,18-02-2024,Net Banking
TRN_00552,ACC_5973,Transfers,43759.01,07-08-2024,Credit Card
TRN_00553,ACC_5234,Interest Payment,28853.54,14-10-2025,Net Banking
TRN_00554,ACC_960,Deposits,86305.54,17-01-2023,IMPS
TRN_00555,ACC_4105,Transfers,122391.29,07-08-2023,Net Banking
TRN_00556,ACC_6416,Transfers,52671.41,25-08-2025,UPI
TRN_00557,ACC_3494,Interest Payment,150328.99,03-08-2025,Net Banking
TRN_00558,ACC_6216,Withdrawals,94216.86,13-01-2023,UPI
TRN_00559,ACC_3915,Withdrawals,6712.76,09-12-2023,Net Banking
TRN_00560,ACC_7790,Deposits,106084.44,13-03-2022,Cash
TRN_00561,ACC_1803,Withdrawals,80115.85,27-09-2022,Debit Card
TRN_00562,ACC_094,Deposits,22439.52,19-02-2025,Credit Card
TRN_00563,ACC_6751,Interest Payment,199256.8,11-01-2022,UPI
TRN_00564,ACC_7662,Withdrawals,99046,22-09-2025,UPI
TRN_00565,ACC_4128,Withdrawals,93481.97,15-11-2023,IMPS
TRN_00566,ACC_4706,Transfers,60318.33,05-11-2024,Cash
TRN_00567,ACC_2941,Withdrawals,47973.23,21-07-2023,Credit Card
TRN_00568,ACC_4428,Transfers,117446.53,30-07-2022,Credit Card
TRN_00569,ACC_5041,Deposits,109800.79,17-06-2022,IMPS
TRN_00570,ACC_5981,Deposits,161769.8,02-09-2022,Credit Card
TRN_00571,ACC_5896,Deposits,75495.67,01-08-2025,Debit Card
TRN_00572,ACC_3059,Transfers,12998.44,16-11-2024,Debit Card
TRN_00573,ACC_6252,Deposits,141978.62,01-08-2023,UPI
TRN_00574,ACC_7468,Deposits,113857.13,12-01-2025,IMPS
TRN_00575,ACC_1246,Deposits,177225.84,10-07-2025,Debit Card
TRN_00576,ACC_6357,Deposits,87986.74,10-08-2023,Debit Card
TRN_00577,ACC_6279,Deposits,20472.37,05-09-2025,Cash
TRN_00578,ACC_7066,Deposits,84952.42,26-05-2025,IMPS
TRN_00579,ACC_4454,Withdrawals,161301.6,04-01-2022,Credit Card
TRN_00580,ACC_6714,Transfers,190731.86,06-12-2023,Cash
TRN_00581,ACC_4603,Interest Payment,138815.84,03-06-2023,Debit Card
TRN_00582,ACC_4715,Deposits,102508.77,27-03-2023,Net Banking
TRN_00583,ACC_7331,Transfers,176286.21,09-10-2024,UPI
TRN_00584,ACC_7193,Withdrawals,125767.22,07-01-2025,UPI
TRN_00585,ACC_2852,Interest Payment,39093.36,29-06-2023,Debit Card
TRN_00586,ACC_6002,Transfers,76567.78,08-09-2022,Net Banking
TRN_00587,ACC_6990,Withdrawals,191398.05,21-02-2022,Net Banking
TRN_00588,ACC_740,Deposits,62201.54,06-11-2023,UPI
TRN_00589,ACC_7201,Withdrawals,6907.64,25-11-2023,Net Banking
TRN_00590,ACC_4190,Interest Payment,14742.57,17-09-2024,Net Banking
TRN_00591,ACC_4735,Transfers,118392.37,09-08-2025,Credit Card
TRN_00592,ACC_3766,Interest Payment,128751.7,25-01-2024,UPI
TRN_00593,ACC_5613,Deposits,165280.1,31-05-2022,Net Banking
TRN_00594,ACC_7051,Interest Payment,45552.2,30-03-2022,Cash
TRN_00595,ACC_1195,Withdrawals,7642.9,06-06-2022,Cash
TRN_00596,ACC_7317,Transfers,25666.34,19-01-2023,Debit Card
TRN_00597,ACC_4558,Transfers,73526.01,08-06-2024,IMPS
TRN_00598,ACC_2073,Withdrawals,112907.29,11-01-2025,Debit Card
TRN_00599,ACC_2118,Withdrawals,63701.31,07-06-2022,IMPS
TRN_00600,ACC_324,Interest Payment,86018.49,01-02-2024,Debit Card
TRN_00601,ACC_4974,Deposits,184471.11,28-04-2022,Cash
TRN_00602,ACC_311,Transfers,99077.99,17-07-2024,Net Banking
TRN_00603,ACC_6469,Interest Payment,101231,20-08-2022,Debit Card
TRN_00604,ACC_6570,Transfers,157641.9,06-03-2022,Net Banking
TRN_00605,ACC_4186,Deposits,27742.71,09-08-2022,Cash
TRN_00606,ACC_4145,Deposits,12362.53,16-07-2024,Debit Card
TRN_00607,ACC_963,Withdrawals,83963.71,27-03-2022,IMPS
TRN_00608,ACC_5631,Interest Payment,8797.11,09-08-2025,Credit Card
TRN_00609,ACC_1623,Deposits,43106.99,20-05-2024,Credit Card
TRN_00610,ACC_679,Deposits,56160.16,22-11-2023,IMPS
TRN_00611,ACC_6126,Deposits,110762.81,24-06-2025,Net Banking
TRN_00612,ACC_4023,Transfers,52190.69,20-03-2025,Credit Card
TRN_00613,ACC_636,Deposits,184592.02,03-01-2023,Net Banking
TRN_00614,ACC_6614,Withdrawals,41262.43,22-06-2023,Credit Card
TRN_00615,ACC_6013,Interest Payment,146387.9,04-08-2023,UPI
TRN_00616,ACC_4320,Deposits,55557.07,04-10-2025,Credit Card
TRN_00617,ACC_4141,Interest Payment,127921.15,09-09-2024,Credit Card
TRN_00618,ACC_2035,Interest Payment,188321.76,04-05-2023,IMPS
TRN_00619,ACC_3483,Withdrawals,117140.41,18-05-2025,UPI
TRN_00620,ACC_3406,Transfers,137338.6,16-12-2023,Net Banking
TRN_00621,ACC_2133,Transfers,159197.68,23-11-2025,Cash
TRN_00622,ACC_3203,Transfers,168538.28,05-10-2023,Debit Card
TRN_00623,ACC_4580,Withdrawals,60948.5,27-10-2023,Credit Card
TRN_00624,ACC_1003,Withdrawals,39065.46,07-08-2022,Debit Card
TRN_00625,ACC_7845,Interest Payment,97090.12,01-03-2022,UPI
TRN_00626,ACC_6183,Withdrawals,127755.5,24-05-2025,Cash
TRN_00627,ACC_1981,Withdrawals,70331.19,30-04-2025,Cash
TRN_00628,ACC_7253,Withdrawals,115593.08,03-06-2022,Cash
TRN_00629,ACC_829,Interest Payment,185783.87,24-03-2025,Cash
TRN_00630,ACC_3875,Deposits,63673.58,14-10-2023,Credit Card
TRN_00631,ACC_1649,Interest Payment,95379.84,15-05-2024,Debit Card
TRN_00632,ACC_5066,Deposits,45112.73,28-08-2023,Debit Card
TRN_00633,ACC_4462,Deposits,114249.34,10-10-2024,Debit Card
TRN_00634,ACC_7807,Transfers,94734.86,24-07-2025,Cash
TRN_00635,ACC_7572,Deposits,64447.65,29-03-2025,Credit Card
TRN_00636,ACC_1602,Interest Payment,68455.26,25-04-2023,Cash
TRN_00637,ACC_5192,Deposits,197462.82,06-10-2022,Net Banking
TRN_00638,ACC_4661,Transfers,29683.85,21-10-2024,Credit Card
TRN_00639,ACC_680,Deposits,105704.12,01-04-2024,Credit Card
TRN_00640,ACC_1505,Deposits,173598.47,04-06-2022,Credit Card
TRN_00641,ACC_7385,Withdrawals,113482.51,30-09-2024,Credit Card
TRN_00642,ACC_7937,Transfers,39679.49,27-10-2022,UPI
TRN_00643,ACC_2617,Interest Payment,192197.97,23-02-2022,Net Banking
TRN_00644,ACC_1576,Interest Payment,45231.24,19-10-2024,Credit Card
TRN_00645,ACC_956,Transfers,111828.77,18-11-2025,Net Banking
TRN_00646,ACC_7078,Deposits,62670.92,11-12-2024,IMPS
TRN_00647,ACC_6824,Deposits,182526.9,10-11-2024,UPI
TRN_00648,ACC_528,Deposits,41840.84,03-02-2022,Net Banking
TRN_00649,ACC_3309,Interest Payment,97808.66,25-02-2024,IMPS
TRN_00650,ACC_7870,Deposits,123376.44,19-04-2022,Debit Card
TRN_00651,ACC_084,Deposits,193322.67,14-09-2025,UPI
TRN_00652,ACC_2184,Interest Payment,68856.07,20-01-2022,Debit Card
TRN_00653,ACC_7189,Interest Payment,35850.32,18-10-2024,Net Banking
TRN_00654,ACC_7415,Interest Payment,180185.57,14-01-2024,IMPS
TRN_00655,ACC_353,Interest Payment,11116.91,29-01-2022,Debit Card
TRN_00656,ACC_1039,Deposits,66072.82,25-11-2022,Cash
TRN_00657,ACC_3199,Interest Payment,41787.5,27-06-2025,Net Banking
TRN_00658,ACC_1692,Deposits,75896.91,12-07-2024,Credit Card
TRN_00659,ACC_3394,Deposits,152800.29,08-11-2024,UPI
TRN_00660,ACC_5922,Transfers,187177.32,20-08-2022,Cash
TRN_00661,ACC_5549,Deposits,116201.02,25-12-2024,Net Banking
TRN_00662,ACC_7111,Interest Payment,28928.77,16-08-2022,IMPS
TRN_00663,ACC_593,Deposits,28948.31,04-06-2024,UPI
TRN_00664,ACC_5923,Transfers,85928.22,05-12-2023,Debit Card
TRN_00665,ACC_2106,Withdrawals,139377.7,19-11-2024,Cash
TRN_00666,ACC_4487,Deposits,174252.93,20-11-2024,Debit Card
TRN_00667,ACC_1730,Withdrawals,32514.46,23-04-2022,Credit Card
TRN_00668,ACC_1792,Interest Payment,30360.46,09-07-2023,Cash
TRN_00669,ACC_3483,Deposits,41189.78,07-08-2024,Net Banking
TRN_00670,ACC_540,Interest Payment,60112.61,14-07-2023,UPI
TRN_00671,ACC_594,Deposits,172016.88,31-03-2023,Credit Card
TRN_00672,ACC_2936,Withdrawals,177163.62,19-02-2023,IMPS
TRN_00673,ACC_5746,Deposits,94248.58,08-06-2023,UPI
TRN_00674,ACC_1742,Interest Payment,133376.84,10-11-2025,Cash
TRN_00675,ACC_3653,Transfers,157374.65,12-06-2023,Credit Card
TRN_00676,ACC_3602,Transfers,135510.08,22-03-2024,Credit Card
TRN_00677,ACC_1863,Withdrawals,109018.43,29-11-2023,Debit Card
TRN_00678,ACC_7993,Withdrawals,167311.99,18-10-2024,Credit Card
TRN_00679,ACC_2098,Transfers,108007.85,30-06-2024,Credit Card
TRN_00680,ACC_145,Interest Payment,184608.6,02-07-2023,Net Banking
TRN_00681,ACC_2990,Interest Payment,113324.27,30-10-2022,IMPS
TRN_00682,ACC_5956,Interest Payment,59927.72,20-05-2022,Credit Card
TRN_00683,ACC_1431,Deposits,139639.04,26-05-2024,Net Banking
TRN_00684,ACC_5561,Deposits,95105.51,08-06-2025,Cash
TRN_00685,ACC_401,Deposits,71620.25,16-01-2023,Debit Card
TRN_00686,ACC_6206,Withdrawals,20120.99,23-06-2022,Debit Card
TRN_00687,ACC_915,Transfers,132421.99,26-07-2025,Debit Card
TRN_00688,ACC_1032,Withdrawals,27804.78,14-12-2023,Debit Card
TRN_00689,ACC_4923,Withdrawals,108528.57,18-12-2022,UPI
TRN_00690,ACC_6235,Withdrawals,4323.18,04-11-2022,Net Banking
TRN_00691,ACC_4117,Withdrawals,51294.29,18-01-2025,Credit Card
TRN_00692,ACC_1446,Deposits,170887.23,01-02-2022,UPI
TRN_00693,ACC_418,Interest Payment,55021.73,28-09-2025,IMPS
TRN_00694,ACC_4191,Deposits,56048.51,21-07-2022,UPI
TRN_00695,ACC_7521,Deposits,499.24,19-08-2025,Debit Card
TRN_00696,ACC_3184,Interest Payment,113105.43,29-06-2022,Net Banking
TRN_00697,ACC_802,Interest Payment,44955.87,25-03-2022,UPI
TRN_00698,ACC_1968,Withdrawals,170796.84,11-08-2023,IMPS
TRN_00699,ACC_2261,Interest Payment,173101.05,29-03-2025,IMPS
TRN_00700,ACC_305,Interest Payment,75787.18,17-11-2023,UPI
TRN_00701,ACC_1073,Interest Payment,148813.01,22-03-2025,Debit Card
TRN_00702,ACC_1834,Withdrawals,189384.88,15-02-2022,Cash
TRN_00703,ACC_4509,Deposits,172402.06,29-09-2025,IMPS
TRN_00704,ACC_7515,Transfers,19104.1,19-08-2025,Net Banking
TRN_00705,ACC_809,Deposits,757.46,21-04-2022,Credit Card
TRN_00706,ACC_6321,Deposits,98898.71,02-01-2025,Net Banking
TRN_00707,ACC_006,Deposits,108954.03,28-06-2025,Debit Card
TRN_00708,ACC_6180,Withdrawals,109185.31,21-01-2022,IMPS
TRN_00709,ACC_1416,Transfers,54847.98,25-11-2025,UPI
TRN_00710,ACC_2328,Withdrawals,67684.57,25-01-2024,Debit Card
TRN_00711,ACC_2477,Deposits,7143.31,01-02-2024,Net Banking
TRN_00712,ACC_1343,Withdrawals,146492.43,18-02-2024,Cash
TRN_00713,ACC_3555,Deposits,162425.69,03-07-2024,UPI
TRN_00714,ACC_3738,Withdrawals,139253.42,16-01-2022,Credit Card
TRN_00715,ACC_7535,Withdrawals,95927.93,29-01-2023,IMPS
TRN_00716,ACC_5879,Interest Payment,19357.77,17-05-2023,Debit Card
TRN_00717,ACC_6539,Withdrawals,133046.31,22-05-2024,Debit Card
TRN_00718,ACC_2484,Withdrawals,135874.97,27-02-2024,Credit Card
TRN_00719,ACC_2488,Interest Payment,176789.2,21-02-2022,Net Banking
TRN_00720,ACC_1151,Withdrawals,150719.75,24-12-2023,UPI
TRN_00721,ACC_5765,Withdrawals,146543.96,27-02-2025,Cash
TRN_00722,ACC_1598,Withdrawals,47449.33,25-05-2024,Debit Card
TRN_00723,ACC_819,Transfers,193049.34,08-01-2023,Credit Card
TRN_00724,ACC_3978,Deposits,63431.94,09-09-2024,Cash
TRN_00725,ACC_2403,Interest Payment,124019.04,17-07-2023,Cash
TRN_00726,ACC_3652,Transfers,57057.95,05-12-2022,IMPS
TRN_00727,ACC_792,Interest Payment,84697.67,26-11-2023,Credit Card
TRN_00728,ACC_5876,Deposits,126566.21,16-01-2024,IMPS
TRN_00729,ACC_4688,Deposits,110980.62,22-03-2025,IMPS
TRN_00730,ACC_1840,Deposits,178930.4,19-06-2022,Debit Card
TRN_00731,ACC_3487,Deposits,70711.91,17-08-2022,Debit Card
TRN_00732,ACC_6155,Deposits,19460.97,13-11-2025,IMPS
TRN_00733,ACC_3730,Interest Payment,14393.83,13-06-2022,Net Banking
TRN_00734,ACC_7003,Deposits,136879.25,09-09-2024,Credit Card
TRN_00735,ACC_6348,Deposits,27154.09,10-10-2025,Credit Card
TRN_00736,ACC_4557,Withdrawals,9634.06,29-08-2024,Net Banking
TRN_00737,ACC_2475,Deposits,7916.33,08-07-2023,Cash
TRN_00738,ACC_4440,Interest Payment,196148.06,09-11-2023,Debit Card
TRN_00739,ACC_1271,Deposits,173464.33,18-12-2023,Cash
TRN_00740,ACC_026,Withdrawals,97599.6,09-02-2024,Debit Card
TRN_00741,ACC_3982,Deposits,9636.02,28-06-2023,Net Banking
TRN_00742,ACC_1944,Withdrawals,19370.28,29-11-2025,UPI
TRN_00743,ACC_6807,Transfers,104366.35,31-03-2024,IMPS
TRN_00744,ACC_2451,Deposits,125802.72,16-08-2024,UPI
TRN_00745,ACC_3319,Withdrawals,79793.44,08-12-2025,Debit Card
TRN_00746,ACC_1048,Deposits,184618.72,10-08-2025,UPI
TRN_00747,ACC_4142,Withdrawals,198872.45,24-11-2022,IMPS
TRN_00748,ACC_2298,Transfers,120847.47,24-02-2025,Debit Card
TRN_00749,ACC_3920,Interest Payment,97475.64,05-09-2025,Net Banking
TRN_00750,ACC_2719,Transfers,99155.98,25-06-2025,IMPS
TRN_00751,ACC_7593,Deposits,171862.93,10-04-2024,Credit Card
TRN_00752,ACC_3827,Interest Payment,193395.54,09-04-2022,Debit Card
